SEGMENT_ID,BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,# Accounts,$ Outstandings,# New accounts,$ New accounts,Interest rate,$ Vehicle type car/van,$ Vehicle type SUV/truck,$ Vehicle type sport/luxury/convertible,$ Vehicle type unknown,$ Repossession,$ Current Month Repossession,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Recoveries,$ Net charge-offs,Adjustment Factor,$ Ever 30DPD in last 12 months,$ Ever 60DPD in last 12 months,Projected Value,Actual Sale Proceeds,Original Term ≤ 48 Months,Original Term 49-60 Months,Original Term 61-72 Months,Original Term > 72 Months,$ Origination Channel (Direct),$ Loss Mitigation,$ Joint Application,Probability of Default (PD),Loss Given Default (LGD),Expected Loss Given Default (ELGD),Risk-Weighted Asset (RWA),$ Unpaid Principal Balance at Charge-off,Percent Loss Severity (3-Month Lagged),Weighted Average Life of Loans
375490246991,Bank 766,4858301,11/2021,Auto,999,128361.24,258,30921.2,29.03,368514.54,447392.94,441278.24,3778.29,30091.94,2543.28,11453.37,14906.76,43428.41,42483.1,2897.17,23541.48,10180.63,29040.74,40844.33,312046.64,337643.64,332590.37,147397.51,118248.71,487517.61,467103.86,0.9003,0.9773,0.4499,173622.05,47621.32,0.4136,28
27640506008,Bank 569,2624750,08/2023,Auto,518,939719.92,366,124824.44,10.47,30721.41,173253.39,273153.45,1592.77,20564.05,5356.23,29964.29,11776.14,28237.63,29960.99,3654.16,70314.06,18229.23,38397.2,26453.54,117526.54,77347.97,80050.39,250308.1,350305.36,402615.44,262925.29,0.3943,0.6844,0.8202,398125.93,70583.45,0.059,72
338702342152,Bank 279,4911848,11/2025,Auto,691,532559.68,316,254902.13,3.86,371484.99,410488.29,2070.04,3052.07,23434.51,4939.98,14256.98,37564.01,32707.35,5410.04,1638.95,31482.91,21068.64,16701.55,36972.76,261768.96,320949.76,179015.64,351155.9,388888.4,153908.12,185155.61,0.889,0.2259,0.0085,484512.85,125019.91,0.1914,69
613629871523,Bank 986,8901310,05/2019,Auto,361,415556.11,104,359239.39,6.79,192813.84,185402.84,52010.96,1009.85,17395.77,9774.78,47669.27,17051.64,38776.07,30437,-2554.78,57067.79,56081.42,39108.23,40014.36,208086.08,423225.5,261806.61,154935.4,236871.38,374539.35,328783.47,0.4726,0.5478,0.2921,121064.42,123073.13,0.3835,28
256237218552,Bank 392,1041761,04/2017,Auto,375,737099.78,249,461965.89,13.89,429032.33,497965.75,9458.69,2996.55,34969.45,2103.38,40284.01,7803.04,44763.35,3519.21,-1404.27,99819.58,94951.57,9055.13,27552.69,366650.09,130940.21,258234.43,213508.37,202580.82,56204.08,355268.58,0.9364,0.5664,0.7717,221512.04,464101.12,0.733,52
311565473780,Bank 826,8842712,11/2021,Auto,665,398308.41,187,87790.74,3.63,472486.86,381771.09,271786.64,4435.69,32405.79,9317.74,19205.81,6516.09,30539.81,38191.16,4282.77,61718.61,7550.99,23226.21,8101.03,466380.39,186149.45,101490.68,334910.59,92958.76,357150.82,308175.12,0.2113,0.1955,0.1736,76315.94,253112.18,0.764,48
373859127530,Bank 461,1138107,10/2020,Auto,198,600224.47,24,102422.43,24.45,319164.02,465251.66,16185.44,3056.26,44177.16,5206.89,20507.93,27649.52,27440.8,36431.83,450.45,51503.28,88345.96,27367.89,13308.2,301750.17,288768.53,281411.51,381503.27,161412.51,332774.96,495355.93,0.0375,0.95,0.1492,363417.93,247787.48,0.0051,57
316265093039,Bank 677,2176026,12/2017,Auto,938,705067.53,65,67157.62,11.17,47842.56,385444.1,339353.76,2493.08,10011.64,3557.51,751.3,32367.2,47501.47,31076.85,-3875.91,56091.57,21771.17,30514.17,39307.1,438474.4,264898.48,11182.77,245701.34,424894.19,80965.51,183265.89,0.4523,0.5853,0.1209,76481.55,300566.01,0.0093,33
108260598070,Bank 787,2727168,05/2023,Auto,553,871503.85,497,323597.28,26.44,415266.32,288724.25,160473.76,2746.88,12115.09,9743.38,3572.66,54.34,27745.45,389.51,3119.37,72488.07,55240,46564.64,11919.2,218332.54,491493.31,202389.77,273353.8,106398.38,267829.39,82692.11,0.9708,0.2078,0.5935,274502.8,462701.37,0.232,69
58979333578,Bank 367,7987300,01/2020,Auto,903,136539.55,354,440619.03,1.84,394330.07,201457.07,466950.16,314.29,24721.49,4551.35,36192.31,8587.12,7926.53,9388.03,-665.85,84075.01,653.69,44187.88,26761.03,434181.78,413215.15,161670.05,277702.4,373315.34,287061.85,483448.44,0.7113,0.2209,0.5298,339925.43,146800.45,0.6714,21
182908073078,Bank 601,8488722,07/2017,Auto,415,157066.14,354,87060.06,16.88,67740.01,276359.92,32227.99,3886.26,40088.19,3774.55,37178.09,43725.25,4190.29,43316.08,-4209.98,35779.89,50663.46,35904,25181.53,100297.31,246653.7,58462.75,244789.52,396924.97,97916.58,427363.36,0.3777,0.6838,0.3989,447256.32,36888.24,0.7817,44
47200928355,Bank 577,2481972,08/2025,Auto,141,851993.31,297,282121.79,23.56,409245.04,147208.89,100302.23,1127.66,39979.81,125.6,25020.2,49554.44,28401.68,30125.28,-639.5,23518.6,35148.56,11441.39,9583.11,93438.99,384282.76,495482.92,383528.93,275524.3,84116.8,33672.88,0.0238,0.0353,0.9961,121306.96,359415.7,0.4504,32
779726054809,Bank 378,2788434,05/2017,Auto,916,539764.75,83,321927.61,29.43,124215.89,404556.42,302201.02,3788.97,44018.59,3607.27,5161.87,29342.4,45936.58,13813.72,1968.59,68715.89,20025.41,26127.49,42791.18,35477.51,53624.97,245094.8,248498.46,347509.22,297776.74,492260.32,0.9163,0.3311,0.9671,66719.89,124144.45,0.7924,13
409510600197,Bank 443,6102366,12/2015,Auto,445,952171.61,383,269927.7,27.1,78686.04,3097.01,232355.51,4811.02,25059.69,9891.69,36642.23,10574.35,13218.53,9698.73,-2820.03,69627.18,84825.62,43416.63,12465.53,429764.56,148269.19,292514.16,210270.98,344393.55,375163.36,269895.48,0.0409,0.8251,0.8397,269372.98,129167.75,0.5249,80
712856032334,Bank 122,9253784,08/2016,Auto,896,735056.53,279,91710.43,9.55,5920.65,142214.68,309087.29,1108.61,20754.73,295.84,7349.92,8806.28,34566.21,28437.52,2413.41,30026.43,38489.79,47003.05,41879.4,480479.57,264891.78,317338.97,189493,16772.25,355510.4,18437.87,0.6686,0.8309,0.4221,278533.16,345522.74,0.134,41
473444449029,Bank 777,7580590,09/2017,Auto,661,442604.99,265,478069.6,7.18,194787.12,474346.95,151805,4081.79,9924.31,4195.11,8795.44,14554.58,17509.83,32030.52,552.46,29465.66,72212.79,4260.78,20191.53,166910.24,206774.34,48025.85,93659.59,407545.99,141282.1,436920.62,0.4639,0.9587,0.3071,491893.64,142631.56,0.2973,54
294045938034,Bank 541,7258155,08/2015,Auto,590,766046.89,429,403283.05,13.03,397233.03,250122.78,54439.75,2534.34,5431.8,4581.78,24874.3,45465.5,29122.09,49412.79,-1608.58,93908.8,13476.04,34888.51,41938.49,398975.88,115347.1,346738.15,484094.04,307066.38,437172.34,261892.1,0.7207,0.434,0.8306,21992.93,127825.41,0.6409,52
532557539391,Bank 493,2131422,03/2022,Auto,635,812966.53,317,417213.54,25.87,390831.08,404481.51,120100.68,3853.28,10592.86,552.09,2228.78,46787.54,15872.51,8926.8,2000.78,89595.19,2118.74,3852.9,28265.79,119238.23,284191.56,417513.11,281825.33,114399.87,202096.11,432234.1,0.6417,0.9395,0.672,317044.14,235719.26,0.9497,27
975735792398,Bank 492,8962202,01/2021,Auto,279,917131.67,393,242539.3,11.65,355668.04,117234.95,153158.77,4188.93,32629.46,6949.85,44828.32,31230.18,35797.21,18291.8,-4534.28,16046.4,90621.63,6452.77,5723.38,79665.83,237028.41,286908.9,134290.42,341914.06,204933.19,457730.77,0.6891,0.0831,0.5674,13987.18,53423.57,0.6797,37
909049557467,Bank 780,4813712,10/2018,Auto,267,545188.3,120,431577.21,21.92,197078.76,387277.74,419675.35,1379.36,18413.44,7859.15,18942.78,30421.35,4560.17,2998.64,-4730.53,24868.31,61738.98,22981.08,23406.2,357650.86,39515.71,399957.91,15283.22,117783,418179.75,188583.63,0.7758,0.8861,0.6367,87624,143303.96,0.1164,65
761729784377,Bank 851,4038287,03/2024,Auto,951,893688.67,381,277954.65,11.82,154924.59,162195.46,67293.95,3778.16,33819.84,47.76,39826.94,49037.69,38975.76,4366.9,-3177.62,9522.88,76569.2,46806.95,9522.77,89432.89,351820.42,109389.49,187523.02,278065.12,165786.77,334017.08,0.1462,0.1738,0.7021,364216.27,305119.2,0.8774,21
379329038654,Bank 943,1507851,02/2024,Auto,682,794646.11,107,37587.75,26.95,347403.11,137732.24,187449.24,3884.5,49609.29,3790.36,42573.02,7695.53,43633.93,39220.99,2001.13,9602.59,32540.95,8526.02,29294.17,380320.35,317199.05,15420,228528.69,48688.21,400038.05,460925.98,0.3973,0.7016,0.0491,6460.49,486933.63,0.857,20
950270701881,Bank 622,2806060,06/2018,Auto,442,962804.41,182,86784.07,1.1,37403.76,343873.21,114898.35,3430.72,11079.4,7184.77,4719.04,12403.36,42143.71,44135.16,-4007.85,51175.31,53742.76,47756.18,20930.96,489225.08,480015.07,235738.64,474092.29,101519.73,407381.44,434658.16,0.1821,0.4465,0.3457,381273.91,474518.12,0.602,42
773726419226,Bank 103,5522261,09/2022,Auto,960,589106.23,424,203508.96,2.88,203219.61,201965.24,420694.55,1143.25,26474.92,6869.36,43398.6,39176.7,48652.27,26183.22,-1262.79,94620.31,45868.88,49319.67,47411.25,17381.93,159656.59,145237.53,2637.67,449648.97,134047.1,154177.67,0.262,0.816,0.7112,85486.42,86374.61,0.647,45
617906343262,Bank 114,8418367,01/2023,Auto,22,862388.98,113,399506.07,26.76,1623.27,457064.72,470414.61,1615.1,16840.97,7713.39,45427.54,33307.77,43021.38,33208.39,4024.43,5670.85,44682.48,41984.26,37622.91,285071.52,291096.8,64575.85,287306.07,71238.47,389748.73,376264.26,0.2037,0.6517,0.9769,495004.8,317174.07,0.7231,25
573283126802,Bank 476,4325795,07/2015,Auto,458,337405.28,44,477536.62,26.77,108097.07,168258.51,441257.86,3451.11,37652.77,2026.02,26083.95,26548.9,20762.3,18271.94,-4444.34,4933.8,12041.33,34579.2,46773.09,80513.94,179144.31,412438.94,393464.23,236104.06,66705.7,66614.29,0.1027,0.487,0.9876,231641.56,466144.83,0.6065,83
14318520716,Bank 772,1174422,02/2021,Auto,852,495214.08,254,349393.83,24.23,409492.88,333346.05,442599.88,861.54,28771.94,3806.22,7775.22,17598.06,42467.29,14999.87,17.73,61356.88,85353.66,7411.56,2726.12,34703.2,328118.85,426581.34,40080.36,338655.14,197001.26,12537.79,0.8751,0.1988,0.8161,211639.83,111728.34,0.2861,72
283836141579,Bank 554,3170924,06/2025,Auto,888,62046.46,233,292858.86,23.86,253009.19,482385.84,409494.17,4619.89,43215.03,7733.97,30458.32,26408.46,43300.99,42985.99,-1280.51,99538.71,39815.26,12803.06,19371.51,263739.99,183852.02,19413.39,147387.04,424994.68,278681.56,120899.13,0.6957,0.1593,0.8917,452703.26,185634.07,0.867,51
660247446862,Bank 461,9527682,01/2023,Auto,690,830532.26,173,422358.07,17.76,469208.04,439329.63,120470.78,1297.38,39563.44,5184.98,19514.05,24503.79,34553.85,22944.73,-2342.15,16605.22,4793.12,39906.87,30512.82,203140.49,281566.88,376966.77,56205.78,257660.67,29007.55,190034.2,0.2578,0.5414,0.1907,363090.3,486792.17,0.7138,81
560378537566,Bank 322,7536606,09/2021,Auto,412,285243.42,198,425326.71,8.68,235182.79,421685.33,201539.81,1928.87,3149.98,9278.52,29088.88,44273.19,1312.18,13993.03,-1189.48,23959.16,12508.49,18346.57,28194.74,293620.45,381982,136913.54,90045.74,291943.38,38937.4,386398.82,0.7141,0.6404,0.624,67462.12,449369.23,0.7648,21
658531403084,Bank 964,9626296,03/2015,Auto,386,149141.16,36,217488.44,11.55,2621.33,221021.03,138979.54,4718.9,25047.1,4957.6,27546.78,1498.36,38819.92,44348.73,-4077.47,46646.45,60806.67,27118.42,8507.82,162967.61,311801.8,423829.61,303098.45,99174.17,200449.8,295839.01,0.7056,0.7707,0.7237,265068.59,263538.59,0.1971,26
591570704733,Bank 790,6678048,07/2018,Auto,808,911820.79,226,294458.4,3.46,347033.68,322661.99,429927.62,330.77,35903.92,3472.66,23938.5,14123.07,37075.11,47004.96,-4182.73,17995.21,93537.02,32624.2,48551.64,232434.57,115459.82,98147.82,111104.01,400007.63,259320.37,256782.3,0.1991,0.976,0.1352,410237.51,61246.51,0.1269,12
72733402146,Bank 872,7172088,01/2016,Auto,981,434227.67,321,373876.92,13.7,273148.76,425357.79,107511.78,2596.53,33406.54,5716.17,14203.21,35382.74,35054.68,203.46,510.19,89526.15,57597.09,10902.21,27175.16,237998.67,58967.61,273804.25,344980.08,150734.37,102455.89,141409.64,0.7284,0.521,0.3377,227794.98,29731.19,0.4345,40
861171886474,Bank 765,1745310,06/2023,Auto,525,227228.51,242,238226.79,2.97,73717.62,68454.28,242595.73,3375.56,46280.75,2119,5962.77,33061.25,11477.66,41380.21,-4464.14,61529.19,32643.18,27460.56,23350.07,363377.84,297003.77,86047.72,429437.75,132743.88,143016.63,432123.31,0.0597,0.2444,0.2787,307694.07,409924.13,0.9101,33
688473449023,Bank 865,8073763,01/2021,Auto,481,760020.61,60,149396.42,21.64,406327.37,486884.54,59518.61,1227.2,49667.93,9177.29,9731.52,36168.88,22343.81,21688.44,58.12,69646.75,60837.52,42514.78,44519.53,400449.65,423405.12,273169.34,17468.55,299860.96,438268.22,280748.12,0.3158,0.5016,0.6327,234975.37,68716.49,0.6496,57
916901488257,Bank 814,6578355,04/2025,Auto,25,328214.01,480,412056.53,12.73,461525.12,371293.21,182724.33,2646.51,36661.1,9127.45,33746.63,9500.32,47079.14,47407.75,3013.42,43099.62,82786.2,41336.6,9672.49,74998.86,457989.41,313394.65,276324.69,421910.83,201551.14,34870.06,0.5326,0.3219,0.1599,274933.62,292530.37,0.0735,12
476826055798,Bank 736,4252597,10/2025,Auto,914,74633.63,323,290836.28,16.18,457917.59,211380.83,7325.41,2620.47,7628.3,333.34,7333.7,45826.44,14161.11,10501.29,-3780.71,70979.26,99934.43,40320.25,9911.08,370176.19,205512.3,8536.03,307947.86,260974.86,241405.95,423215.87,0.4984,0.5283,0.8799,420452.17,386607.65,0.886,57
726198115027,Bank 545,4743878,11/2023,Auto,129,845225.89,57,309657.94,25.9,463861.44,393066,149501.27,509.89,13932.65,3748.93,5345.53,6611.77,4785.23,16483.01,-4144.55,33411.11,54548.11,34726.54,26900.67,357719.88,462768.86,361987.51,72787.47,442238.08,368913.48,95377.6,0.3373,0.4779,0.7242,147177.54,228904.66,0.8997,50
280778444399,Bank 633,3362820,11/2021,Auto,920,249422.88,133,124500.12,24.17,232976.11,144779.03,260701.82,4862.02,2239.43,8116.78,17615.8,39290.82,21726.52,49942.25,-4740.29,82180.48,5678.5,40132.9,9368.52,339705.13,189538.17,464219.28,84657.72,377011.02,324156.86,35808.68,0.1301,0.5534,0.7723,283235.35,430547.37,0.4685,19
217608008006,Bank 701,4226745,07/2022,Auto,237,187501.29,250,440642.66,3.72,305698.95,486549.22,126080.6,4541.06,48866.41,7941.35,41188.79,10122.34,42201.06,17396.47,-240.12,60925.13,20608.47,47699.28,21062.94,452055.64,206158.74,484777.47,121377.48,359007.45,404305.39,60323.78,0.7013,0.619,0.3645,49949.73,110614.76,0.2554,15
362896423388,Bank 633,1162927,06/2023,Auto,633,125403.93,148,488596.21,29.28,151260.92,101379.73,461489.41,4260.47,29981.35,5092.08,17953.82,40120.65,6425.22,15966.89,-140.3,64890.61,55267.22,4480.68,1519.91,488233.22,317017.93,355539.81,166839,10681.4,479901.91,373315.86,0.5474,0.683,0.9196,36932.63,186606.1,0.1151,69
501185859519,Bank 230,5325607,09/2018,Auto,683,826026.66,251,421232.37,29.06,295352.53,493733.65,332332.21,3716.06,26453,363.49,33263.1,12189.1,40174.96,24994.74,-964.26,33827.74,93697,48935.44,2418.82,284482.22,59724.82,426054.41,133623.57,308797.34,457323.02,167877.58,0.2403,0.0673,0.4258,388623.56,480145.37,0.9665,23
308059193521,Bank 876,2300834,02/2015,Auto,851,790759.77,265,214154.36,9.82,352779.32,29963.89,467363.05,3513.99,36426.76,7111.75,29181.11,3990.71,12392.21,15184.7,2600.08,35357.57,35830.95,41142.37,36405.87,88239.89,116413.74,448150.11,6297.61,291154.09,12575.35,486852.13,0.6699,0.8925,0.7608,408610.75,267699.39,0.7914,24
443188851491,Bank 621,6075545,05/2022,Auto,281,360117.27,112,232189.42,23.54,472506.54,262960.61,210772.62,1880.09,27443.99,8852.64,22319.39,43132.06,45042.81,44666.63,-4711.5,88384.68,32633.34,37965.49,25772.65,315465.91,478747.94,191523.84,175101.15,421642.43,61440.54,231105.96,0.3604,0.7108,0.1695,308486.36,437527.43,0.5336,65
479148719393,Bank 571,1815266,05/2022,Auto,178,404070.85,280,156128.88,17.45,53499.5,415006.74,198199.58,2497.83,31494.05,6960.25,15678.78,17436.55,46293.13,34484.67,1751.16,24723.29,78078.07,26633.38,33988.6,301678.67,67149.42,337211.08,23849.18,455303.96,431987.23,188141.36,0.2306,0.762,0.2352,127527.25,359452.51,0.959,57
285405215786,Bank 122,5372661,07/2024,Auto,721,790126.85,348,42701.61,21.44,226384.08,368297.05,367611.76,1474.86,12566.89,3484.42,45577.46,3180.88,1725.82,44121.47,4572.34,71862.36,33722.05,46349.13,34224.7,486698.9,368744.53,218606.83,22605,149598.45,304648.26,63185.45,0.7335,0.2688,0.5493,197272.27,412546.3,0.3318,59
9415842365,Bank 744,4433983,05/2024,Auto,377,480354.45,235,188744.66,15.34,316088.76,169931.21,96438.97,3656.18,29353.68,9914.81,7936.97,16010.42,17485.79,13054.62,-3863.38,99252.93,74543.16,1096.41,3699.06,245061.27,161541.35,241648.19,125838.9,131262.78,439269.21,164008.17,0.0691,0.9056,0.7053,451879.1,124236.62,0.8336,74
366589669782,Bank 829,6479020,06/2021,Auto,485,482775.27,327,340589.44,9.63,111328.02,259340.28,441802.76,351.98,12096.62,4696.22,40392.54,34017.73,22275.9,14146.78,-4832.64,67090.28,58441.22,35798.93,20796.72,481657.19,444876.33,325523.23,492820.86,224492.01,466965.19,90736.84,0.8366,0.3799,0.5261,198913.72,62879.07,0.565,70
27193752676,Bank 322,6889408,02/2024,Auto,779,591423.32,39,379787.15,25.55,350371.62,276888.84,197192.59,1942.28,31462.25,1713.47,38383.54,26554.03,43908.01,8093.35,3264.77,35828.69,66356.61,28673.29,7544.47,1790.1,94005.4,406168.42,274738.15,462258.44,257690.98,195540.83,0.5835,0.5371,0.7875,179648.06,328242.33,0.8298,52
167010369464,Bank 808,7849587,09/2018,Auto,273,564262.17,293,49465.17,17.05,257313.4,116167.84,275921.92,850.51,36611.95,5068.73,37804.44,10304.77,15264.49,34770.83,-1001.24,72935.32,23486.17,24946.12,37952.15,112531.18,402026.95,416833.52,105013.46,447866.8,47315.82,266569.85,0.4534,0.0167,0.1333,385623.23,33824.73,0.5923,82
402355572068,Bank 568,3066763,06/2018,Auto,269,8399.65,349,444630.13,15.46,370998.84,454987.61,162849.5,181.38,18979.42,3479.73,17389.34,11876,41777.82,2180.41,2048.32,9178.86,90163.12,25281.37,33017.85,100453,8023.94,353387.64,409000.76,135723.34,376420.91,195998.33,0.5553,0.321,0.8392,419701.67,258844.1,0.9551,81
996594888887,Bank 291,8199373,10/2021,Auto,105,415879.78,490,452006.54,4.04,463874.18,40089.63,82294.83,3823.42,43302.91,5633.12,27265.93,24863.28,11855.62,22299.88,-1095.89,22902.59,83722.18,40174.93,15938.64,161558.7,240523.66,21336.2,323300.6,52892.35,164220.38,370233.37,0.9135,0.9144,0.7678,172627.47,64555.71,0.9616,51
547424658276,Bank 730,7504199,06/2019,Auto,498,673687.88,118,240843.42,8.68,69516.25,255268.07,316383.67,3042.05,8917.22,8501.82,20363.14,48084.32,12784.02,4690.37,-4883.11,56647.9,67362.7,20035.64,1380.16,115309.92,488978.85,352723.97,290874.26,65421.11,210094.19,142970.12,0.4065,0.3081,0.7346,396165.31,226267.67,0.9472,78
310841458468,Bank 915,7643966,10/2020,Auto,28,673372.8,222,156873,11.16,106499.17,83482.78,45183.23,830.01,44187.33,7042.06,40365.43,38676.78,24052.88,26522.13,-3712.82,67137.56,839.22,35184.63,41198.95,367579.71,14511.22,375342.08,56424.4,126873.69,23506.19,30540.75,0.8873,0.3228,0.3386,225096.59,181860.4,0.923,19
777899595961,Bank 120,6430227,01/2022,Auto,480,386537.31,379,48331.89,29.28,305083.52,312568.37,410680.45,22.42,44636.08,6893.29,23144.04,2545.78,41455.52,5011.95,576.8,88642.62,62293.32,20102.59,17930.04,445927.74,440509.57,303437.6,374770.16,473405.24,356031.75,355456.4,0.8038,0.0912,0.3434,163630.5,450856.36,0.1086,20
339931738554,Bank 291,5551307,04/2015,Auto,626,463935,304,409181.49,1.22,53079.9,209028.02,245996.08,187.03,3950.36,7402.81,18869.57,31122.58,1518.37,20948.03,4645.33,33065.47,9668.92,47265,1934.84,282540.21,77862.25,120215.86,124050.27,135647.75,153201.72,114805.43,0.9071,0.2653,0.8124,291622.91,417809.44,0.7213,55
118138500981,Bank 965,9294443,01/2017,Auto,897,836909.43,129,26306.18,8.58,152237.22,324216.8,329344.76,2714.52,43640.32,647.75,43176.7,9206.03,20518.27,40867.54,-3876.3,18810.31,48236.9,40209.09,38662.07,211337.29,499285.93,311071.89,139004.65,360099.1,420628.21,183293.44,0.0129,0.4193,0.3958,329650.9,270103.82,0.7108,63
638494538220,Bank 941,5668920,02/2022,Auto,213,66565.09,297,63908.8,8.12,472732.08,64240.12,212779.38,3487.17,39869.02,3878.35,3479.37,38342.67,4084.34,7887.22,-1362.09,37479.91,63710.06,15538.48,32953.31,16761.82,75321.26,89897.08,304621.68,467926.77,322124.41,176386.89,0.0068,0.4813,0.4311,398200.6,304517.59,0.2158,35
530870120095,Bank 488,6666265,11/2022,Auto,541,79944.19,357,158903.53,0.11,139158.59,229058.92,296738.49,325.9,35087.34,2410.47,28995.3,17876.3,5099.56,26127.74,-2346.11,66661.24,15248.4,37208.04,9486.26,76820.85,133595.13,146503.53,15309.89,414428.16,112210.74,54437.25,0.5524,0.4307,0.9778,328150.67,348927.69,0.0503,50
141232613104,Bank 411,4946901,04/2018,Auto,560,76924.85,359,252825.32,27.4,28249.67,128831.3,15147,2444.15,25912.45,2951.18,9293.88,24884.01,1600.84,19522.09,4948.14,52895.97,29205.19,34839.13,5649.11,303483.88,47387.97,337417.3,450904.04,497496.23,400778.13,125224.55,0.8217,0.692,0.5426,213099.86,65126.68,0.5915,34
669660549643,Bank 534,5019976,06/2016,Auto,617,883497.62,173,291338.74,10.98,316333.47,414230.83,27870.58,2638.69,47624.19,7239.65,34447.56,42338.62,31756.78,40209.27,-1951.32,53875.19,29054.16,2299.65,47903.23,271478.97,217863.3,405981.46,56681.94,211252.7,154479.51,305531.29,0.2091,0.1557,0.0423,292985.96,13122.67,0.7283,48
794852006594,Bank 358,5548370,04/2023,Auto,609,809676.08,262,271642.85,9.89,250305.83,256578.93,456452.43,4780.46,561.01,6212.77,19421.72,10672.87,6513.69,17658.56,4675.63,40223.35,5273.91,4353.04,19001.39,383471.97,397650.88,44944.27,452208.32,28708.61,165843.17,83837.32,0.67,0.4426,0.1992,53380.49,462855.18,0.3336,18
628963345008,Bank 550,2989443,06/2018,Auto,636,105023.29,475,365793.99,12.22,168321.51,272553.5,448671.38,4145.75,26196.47,2302.12,29376.77,12244.84,15430.35,39183.2,1883.17,95581.07,68189.39,14629.66,48586.56,339806.61,105571.74,250462.19,450054.09,164026.7,163236.03,272372.59,0.3837,0.3172,0.0871,420074.24,145108.11,0.84,61
281678043861,Bank 521,4011910,04/2021,Auto,253,841540.09,173,102952.22,12.04,74422.07,299541.26,245055.17,3584.9,36329.3,8941.27,6244.15,6294.4,2906.16,45074,-4773.33,7906.9,26793.38,19198.74,35520.41,27401.63,313746.19,387993.96,392719.97,242760.17,267457.07,386191.89,0.3589,0.3013,0.163,128696.39,387115.24,0.8963,21
790291393909,Bank 648,9290749,10/2023,Auto,69,887590.08,391,297843.31,20.74,319125.55,213324.12,407987.46,95.09,30097.92,4510.98,28985.34,45787.59,2661.42,30679.75,2101.88,27108.47,41396.26,7355.24,10336.33,9157.95,291638.76,292082.69,390050.62,335220.02,419582.13,257645.92,0.11,0.5819,0.7142,283202.15,291603.47,0.6836,44
716460859929,Bank 152,4116044,07/2016,Auto,134,705733.78,399,341196.45,8.89,131426.48,495252.91,169096.69,3517.81,22094.7,9108.98,44722.76,37090.98,20939.98,9730.84,292.61,67579.37,52925.27,21864.97,17797.24,455457.81,367265.77,429933.47,264146.63,351086.73,391726.77,123747.86,0.4484,0.251,0.59,170959.63,450689.76,0.1932,82
665304661145,Bank 552,9856144,06/2024,Auto,206,932142.75,44,77134.21,11.24,304153.17,424811.58,305976.87,1415.29,21900.65,3167.98,1529.85,20328.59,17636.75,34174.22,4973.71,93525.85,86815.13,10706.62,32121.55,297749.44,240150.04,63698.43,445385,452809.79,149155.85,38069.11,0.7659,0.6086,0.7694,24937.11,82123.53,0.1939,22
158984505293,Bank 304,9917129,08/2016,Auto,918,435130.08,79,219852.75,15.68,392426.06,432478.04,390018.75,382.16,19557.67,6944.74,16835.65,32751.13,13469.94,19989.76,-3749.16,57094.67,90640.66,4579.98,44350.26,32197.35,471758.29,96668.7,199312.67,402226.54,137748.16,257652.82,0.0965,0.3435,0.6372,383877.94,161836.47,0.2518,74
582430290890,Bank 334,5061299,09/2015,Auto,267,93361.19,400,261906.61,8.7,397265.47,76181.25,498742.07,3755.49,20856.48,9354.66,8125.07,36670.53,2527.29,8559.51,-3420.42,25862.8,67216.91,30230.96,28907.8,52658.96,499919.45,415850.68,158546.68,280682.3,133421.56,474149.78,0.0855,0.3588,0.5837,459189.67,479421.01,0.411,30
211323892021,Bank 781,3726511,04/2019,Auto,75,735927.3,373,161837.95,10.45,65581.66,245555.37,394286.45,4498.83,5509.33,3320.9,30803.28,2129.36,46172.24,14517.4,771.44,3550.11,52158.85,46742.22,42884.32,452265.99,104014.12,53303.86,425304.68,193134.75,256982.16,249724.09,0.5599,0.7341,0.7086,463930.98,171382.59,0.1413,49
162321082705,Bank 798,6785323,12/2022,Auto,521,630053.94,451,5118.18,9.93,293747.11,172500.03,369564.46,932.78,37063.11,9682.03,14213.31,6570.25,38841.27,16055.81,-3829.93,12467.63,54370.39,46785.57,38171.84,473146.66,232679.29,90175.45,321609.48,256467.74,264016.01,290279.54,0.2715,0.8754,0.0586,396590.25,397326.77,0.4495,48
872491662916,Bank 576,3498168,04/2024,Auto,291,735187.78,212,489845.67,1.75,160011.86,351708.97,426401.96,2372.94,18556.1,3454.54,24961.58,37946.08,4848.48,14395.09,4902.96,89970.07,67248.84,42335.08,16313.31,427532.13,133990.7,63026.29,403681.76,109692.34,468171.49,340131.41,0.1391,0.2785,0.3261,182089.2,375030.54,0.8378,36
496251263196,Bank 841,2140893,05/2024,Auto,245,238934.98,419,313718.29,0.31,391366.49,25220.53,353560.38,3316.56,43004.3,5651.83,41219.39,26638.7,14399.99,15953.02,1616.14,36320.37,31599.56,13426.36,49970.41,232656.68,418549.14,371942.14,145370.47,271964.44,39889.87,240726.43,0.1294,0.3599,0.4205,389876.27,25169.92,0.6076,38
86891804786,Bank 877,5715745,08/2020,Auto,776,205981.97,403,142720.3,10.2,220031.79,44689.93,124996.43,1414.57,44092.37,3902.52,31601.57,39287.13,41376.39,31458.55,1171.16,13362.04,45273.72,15282.94,26738.38,11583.81,417142.07,289726.47,424694.45,313837.2,243869.29,234625.66,0.6275,0.3076,0.1772,405298.87,166452.09,0.2778,64
